Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;02;40092210;203;         345,020;         5809,04                                                                                                                                                  
2020;02;40092210;999;         125,000;           71,48                                                                                                                                                  
2020;02;40092290;203;         244,520;         4653,52                                                                                                                                                  
2020;02;40092290;999;        2341,890;        12971,47                                                                                                                                                  
2020;02;40093100;203;       23165,500;       132497,42                                                                                                                                                  
2020;02;40093100;205;        1592,180;        17676,94                                                                                                                                                  
2020;02;40093100;225;        2512,300;        32205,14                                                                                                                                                  
2020;02;40093100;999;       31932,420;       282674,95                                                                                                                                                  
2020;02;40093290;203;         258,110;         7300,87                                                                                                                                                  
2020;02;40093290;999;         734,170;        16613,08                                                                                                                                                  
2020;02;40094100;203;         497,310;         4269,34                                                                                                                                                  
2020;02;40094100;999;       18444,070;       168419,21                                                                                                                                                  
2020;02;40094290;999;         469,680;         9605,76                                                                                                                                                  
2020;02;40103100;203;       12399,480;       217841,94                                                                                                                                                  
2020;02;40103100;212;         269,330;         4921,30                                                                                                                                                  
2020;02;40103100;225;         111,170;         5532,01                                                                                                                                                  
2020;02;40103100;999;         866,730;        33987,47                                                                                                                                                  
2020;02;40103200;999;         180,110;         5017,47                                                                                                                                                  
2020;02;40103300;225;          12,070;          446,15                                                                                                                                                  
2020;02;40103300;999;        4908,730;        71626,11                                                                                                                                                  
2020;02;40103500;999;       10362,390;       296543,73                                                                                                                                                  
2020;02;40103900;203;        3579,070;        79756,63                                                                                                                                                  
2020;02;40103900;212;          73,700;         2829,26                                                                                                                                                  
2020;02;40103900;225;          35,780;          377,61                                                                                                                                                  
2020;02;40103900;999;         175,840;        23026,80                                                                                                                                                  
2020;02;40111000;203;      641404,140;      2391935,81                                                                                                                                                  
2020;02;40111000;999;      651603,830;      2777296,71                                                                                                                                                  
2020;02;40161010;203;         278,720;         6700,60                                                                                                                                                  
2020;02;40161010;225;        1018,420;         7004,80                                                                                                                                                  
2020;02;40161010;999;           4,360;          537,35                                                                                                                                                  
2020;02;40169100;999;        2424,470;        16503,62                                                                                                                                                  
2020;02;40169300;202;          31,310;         1555,56                                                                                                                                                  
2020;02;40169300;203;        2469,300;        42918,90                                                                                                                                                  
2020;02;40169300;205;         218,920;         8243,91                                                                                                                                                  
2020;02;40169300;208;         775,250;        17351,15                                                                                                                                                  
2020;02;40169300;210;           8,470;          615,13                                                                                                                                                  
2020;02;40169300;212;         196,760;        18793,58                                                                                                                                                  
2020;02;40169300;218;         563,110;        46589,98                                                                                                                                                  
2020;02;40169300;221;           7,290;          991,58                                                                                                                                                  
2020;02;40169300;222;         299,000;        19691,12                                                                                                                                                  
2020;02;40169300;225;        1669,220;        17993,82                                                                                                                                                  
2020;02;40169300;412;          40,230;         2451,93                                                                                                                                                  
2020;02;40169300;999;         845,670;        41044,17                                                                                                                                                  
2020;02;40169990;202;         852,790;        18122,55                                                                                                                                                  
2020;02;40169990;203;        4261,350;        46608,73                                                                                                                                                  
2020;02;40169990;205;          85,580;         2043,72                                                                                                                                                  
2020;02;40169990;208;        3838,690;        11735,27                                                                                                                                                  
2020;02;40169990;210;           3,220;          459,46                                                                                                                                                  
2020;02;40169990;212;         386,540;        15316,47                                                                                                                                                  
2020;02;40169990;218;          51,430;         3618,17                                                                                                                                                  
2020;02;40169990;221;         707,870;        23939,45                                                                                                                                                  
2020;02;40169990;222;         537,660;         5648,85                                                                                                                                                  
2020;02;40169990;225;        1921,360;        23837,13                                                                                                                                                  
2020;02;40169990;999;        1551,290;        68955,14                                                                                                                                                  
2020;02;41015010;203;      471186,000;       208342,00                                                                                                                                                  
2020;02;41015010;310;     1588275,200;       669001,48                                                                                                                                                  
2020;02;41015010;436;      493177,000;       250472,00                                                                                                                                                  
2020;02;41015010;999;     1509945,000;       705084,03                                                                                                                                                  
2020;02;41041114;999;      354198,000;       705010,79                                                                                                                                                  
2020;02;41041124;999;       92935,000;       369994,93                                                                                                                                                  
2020;02;41041940;310;     1849868,000;      1528270,93                                                                                                                                                  
2020;02;41041940;313;     1226473,000;      1040193,64                                                                                                                                                  
2020;02;41041940;315;      220694,000;       241194,11                                                                                                                                                  
2020;02;41041940;337;     1046329,000;       956583,87                                                                                                                                                  
2020;02;41041940;410;      124902,000;       141851,88                                                                                                                                                  
2020;02;41041940;417;      340577,000;       456884,26                                                                                                                                                  
2020;02;41041940;999;      222231,000;       354950,39                                                                                                                                                  
2020;02;41044130;212;      163997,000;      1999009,44                                                                                                                                                  
2020;02;41044130;218;      152413,260;      2241369,84                                                                                                                                                  
2020;02;41044130;310;       97182,000;      1187009,26                                                                                                                                                  
2020;02;41044130;315;      122781,000;      2026077,87                                                                                                                                                  
2020;02;41044130;337;       18792,500;       304566,19                                                                                                                                                  
2020;02;41044130;341;      249242,000;      4038509,43                                                                                                                                                  
2020;02;41044130;410;        9568,000;       146286,38                                                                                                                                                  
2020;02;41044130;417;       16386,000;       182422,40                                                                                                                                                  
2020;02;41044130;999;      960864,210;     10693545,08                                                                                                                                                  
2020;02;41044920;212;       97849,000;      1213024,09                                                                                                                                                  
2020;02;41044920;999;      148060,000;      1665682,36                                                                                                                                                  
2020;02;41071220;999;        2097,000;        37807,15                                                                                                                                                  
2020;02;41071920;212;       12010,000;       238995,80                                                                                                                                                  
2020;02;41071920;999;        3850,000;       100568,88                                                                                                                                                  
2020;02;41079110;999;       67418,000;       294997,25                                                                                                                                                  
2020;02;41079210;205;        1032,040;        18283,30                                                                                                                                                  
2020;02;41079210;316;        1143,000;        23262,77                                                                                                                                                  
2020;02;41079210;999;       27331,930;       575585,36                                                                                                                                                  
2020;02;41079910;999;        5065,350;        94699,57                                                                                                                                                  
2020;02;42010010;212;         877,600;        56529,50                                                                                                                                                  
2020;02;42010010;438;        1286,590;        89199,31                                                                                                                                                  
2020;02;42010010;999;         857,900;        70816,42                                                                                                                                                  
2020;02;42010090;999;        4038,490;        37521,32                                                                                                                                                  
2020;02;42021210;999;         282,690;         4764,28                                                                                                                                                  
2020;02;42022100;208;        3184,160;        86404,52                                                                                                                                                  
2020;02;42022100;212;        1735,900;       132768,56                                                                                                                                                  
2020;02;42022100;225;        1796,760;        66297,84                                                                                                                                                  
2020;02;42022100;999;        3473,000;        87477,37                                                                                                                                                  
2020;02;42022210;225;         155,110;         2365,72                                                                                                                                                  
2020;02;42022210;999;          34,000;          736,58                                                                                                                                                  
2020;02;42023100;208;         777,840;         7504,25                                                                                                                                                  
2020;02;42023100;999;         786,360;        53469,73                                                                                                                                                  
2020;02;42023200;999;          19,040;          372,70                                                                                                                                                  
2020;02;42029100;212;          80,190;         5393,24                                                                                                                                                  
2020;02;42029100;999;         619,940;        22283,88                                                                                                                                                  
2020;02;42029200;205;         156,120;         1703,00                                                                                                                                                  
2020;02;42029200;208;        6876,560;        65454,16                                                                                                                                                  
2020;02;42029200;212;         469,560;        32434,54                                                                                                                                                  
2020;02;42029200;225;       10538,000;        70459,86                                                                                                                                                  
2020;02;42029200;999;       11757,580;        65268,65                                                                                                                                                  
2020;02;42029900;999;           8,920;          213,02                                                                                                                                                  
2020;02;42031000;999;         473,390;        32675,09                                                                                                                                                  
2020;02;42033000;208;          90,920;         6314,85                                                                                                                                                  
2020;02;42033000;212;         108,750;        12913,01                                                                                                                                                  
2020;02;42033000;225;          65,070;         3407,95                                                                                                                                                  
2020;02;42033000;426;         591,770;        27510,60                                                                                                                                                  
2020;02;42033000;999;          93,320;         6130,32                                                                                                                                                  
2020;02;42050000;212;       12946,150;       204832,05                                                                                                                                                  
2020;02;42050000;225;         107,620;         2419,23                                                                                                                                                  
2020;02;42050000;999;        1696,210;        28648,54                                                                                                                                                  
2020;02;43021990;212;        6244,500;        96326,80                                                                                                                                                  
2020;02;43021990;999;       15902,200;       375327,50                                                                                                                                                  
2020;02;44013100;999;      425310,000;        43770,10                                                                                                                                                  
2020;02;44014000;203;      513040,000;         7396,00                                                                                                                                                  
2020;02;44029000;208;     2147467,000;       405404,33                                                                                                                                                  
2020;02;44029000;417;     1943178,450;       690781,99                                                                                                                                                  
2020;02;44029000;999;      810919,000;       364786,77                                                                                                                                                  
2020;02;44039900;310;      270385,000;       116508,40                                                                                                                                                  
2020;02;44039900;999;       30240,000;         3500,00                                                                                                                                                  
2020;02;44071100;203;      436969,000;       243350,25                                                                                                                                                  
2020;02;44071100;212;     2182673,270;      1131556,42                                                                                                                                                  
2020;02;44071100;218;      837462,410;       307434,47                                                                                                                                                  
2020;02;44071100;310;     2863137,370;       956872,51                                                                                                                                                  
2020;02;44071100;312;      590208,000;       186798,49                                                                                                                                                  
2020;02;44071100;313;      238308,020;        73191,85                                                                                                                                                  
2020;02;44071100;326;      314598,000;        93674,35                                                                                                                                                  
2020;02;44071100;337;     2675212,820;       840297,13                                                                                                                                                  
2020;02;44071100;999;     2335077,170;      1054038,75                                                                                                                                                  
2020;02;44079990;999;      118306,000;        56768,47                                                                                                                                                  
2020;02;44091000;212;     1254100,000;      1695840,65                                                                                                                                                  
2020;02;44091000;999;       86865,400;       124393,78                                                                                                                                                  
2020;02;44101129;202;      202666,180;        79318,44                                                                                                                                                  
2020;02;44101129;999;     1319828,600;       459257,90                                                                                                                                                  
2020;02;44111290;999;       18409,150;        14838,00                                                                                                                                                  
2020;02;44152000;999;        7218,000;         3709,73                                                                                                                                                  
2020;02;44182000;999;       18164,120;        19005,50                                                                                                                                                  
2020;02;44199000;225;         721,790;         5498,50                                                                                                                                                  
2020;02;44199000;999;         146,930;         4045,50                                                                                                                                                  
2020;02;44209000;999;         144,720;         2620,60                                                                                                                                                  
2020;02;44219900;225;        2982,000;         8634,62                                                                                                                                                  
2020;02;44219900;999;      215211,310;       261406,71                                                                                                                                                  
2020;02;48025599;999;      245868,000;       225831,36                                                                                                                                                  
2020;02;48030090;999;      555611,680;       633094,33                                                                                                                                                  
2020;02;48043190;999;      510032,000;       248719,89                                                                                                                                                  
2020;02;48081000;208;      124615,070;       106218,78                                                                                                                                                  
2020;02;48081000;999;       92898,220;       162425,79                                                                                                                                                  
2020;02;48114110;225;        2598,480;        22347,83                                                                                                                                                  
2020;02;48114110;999;       47055,870;       279603,00                                                                                                                                                  
2020;02;48114190;225;        4397,450;        20161,61                                                                                                                                                  
2020;02;48114190;999;      129281,260;       451287,62                                                                                                                                                  
2020;02;48115929;208;       18849,000;        69586,48                                                                                                                                                  
2020;02;48115929;999;       95920,900;       384439,61                                                                                                                                                  
2020;02;48116090;208;       38907,400;       117540,76                                                                                                                                                  
2020;02;48116090;999;        1697,000;        15633,01                                                                                                                                                  
2020;02;48119090;999;       23638,530;        33742,25                                                                                                                                                  
2020;02;48142000;999;        1483,880;         8214,40                                                                                                                                                  
2020;02;48181000;225;       48844,350;        96320,10                                                                                                                                                  
2020;02;48181000;999;       14378,000;        39820,00                                                                                                                                                  
2020;02;48182000;225;       12273,120;        21889,81                                                                                                                                                  
2020;02;48182000;999;            ,360;            8,20                                                                                                                                                  
2020;02;48183000;225;       10892,280;        22082,39                                                                                                                                                  
2020;02;48183000;999;         346,510;         2670,34                                                                                                                                                  
2020;02;48189090;208;        6535,080;        25093,46                                                                                                                                                  
2020;02;48189090;221;         231,890;         2883,85                                                                                                                                                  
2020;02;48189090;999;       11709,200;        27866,43                                                                                                                                                  
2020;02;48191000;202;      168033,540;       224488,38                                                                                                                                                  
2020;02;48191000;208;      546618,040;       653765,49                                                                                                                                                  
2020;02;48191000;212;        8413,370;        10763,54                                                                                                                                                  
2020;02;48191000;221;      205008,490;       263329,16                                                                                                                                                  
2020;02;48191000;225;      245984,370;       277911,22                                                                                                                                                  
2020;02;48191000;999;        5141,750;        13325,30                                                                                                                                                  
2020;02;48192000;208;       19838,280;        26871,63                                                                                                                                                  
2020;02;48192000;225;       10109,510;        27807,60                                                                                                                                                  
2020;02;48192000;999;       15740,160;       141738,52                                                                                                                                                  
2020;02;48193000;225;       31271,950;        88869,83                                                                                                                                                  
2020;02;48193000;999;       22246,000;        39597,97                                                                                                                                                  
2020;02;48194000;208;        9195,640;        29371,81                                                                                                                                                  
2020;02;48194000;221;          82,770;          766,24                                                                                                                                                  
2020;02;48194000;225;       53041,210;       174978,50                                                                                                                                                  
2020;02;48194000;999;       10710,960;        38182,36                                                                                                                                                  
2020;02;48195000;999;         262,840;         1349,33                                                                                                                                                  
2020;02;48201000;208;           5,590;          200,70                                                                                                                                                  
2020;02;48201000;225;        2496,160;         5769,90                                                                                                                                                  
2020;02;48201000;999;         292,930;         4716,46                                                                                                                                                  
2020;02;48202000;225;      123802,920;       172321,47                                                                                                                                                  
2020;02;48202000;999;          86,320;         1896,39                                                                                                                                                  
2020;02;48211000;203;          34,760;          634,68                                                                                                                                                  
2020;02;48211000;205;        2481,500;        86543,58                                                                                                                                                  
2020;02;48211000;208;        8487,170;       186237,16                                                                                                                                                  
2020;02;48211000;212;         282,160;          848,03                                                                                                                                                  
2020;02;48211000;221;       10667,030;       146072,85                                                                                                                                                  
2020;02;48211000;225;         192,330;         8500,15                                                                                                                                                  
2020;02;48211000;999;        4017,270;        69578,67                                                                                                                                                  
2020;02;48219000;225;        3600,880;        22828,74                                                                                                                                                  
2020;02;48219000;999;            ,810;           60,00                                                                                                                                                  
2020;02;48232099;999;         130,170;         1997,30                                                                                                                                                  
2020;02;48236900;221;        7825,650;        38691,02                                                                                                                                                  
2020;02;48236900;225;       12299,750;        51103,81                                                                                                                                                  
2020;02;48236900;999;          52,160;          530,00                                                                                                                                                  
2020;02;48237000;999;      139547,530;       163819,92                                                                                                                                                  
2020;02;48239099;202;        2438,480;         8641,01                                                                                                                                                  
2020;02;48239099;203;         960,300;        10439,17                                                                                                                                                  
2020;02;48239099;208;       23611,270;        69837,47                                                                                                                                                  
2020;02;48239099;221;        1578,000;        10400,68                                                                                                                                                  
2020;02;48239099;225;         137,670;         1048,50                                                                                                                                                  
2020;02;48239099;999;       38128,060;        73737,96                                                                                                                                                  
2020;02;49019100;999;        1479,360;         9002,07                                                                                                                                                  
2020;02;49019900;202;       50951,820;       294367,40                                                                                                                                                  
2020;02;49019900;203;        3015,320;       171205,60                                                                                                                                                  
2020;02;49019900;205;        1702,630;        31825,00                                                                                                                                                  
2020;02;49019900;208;      100429,840;      1052136,52                                                                                                                                                  
2020;02;49019900;210;        8750,320;       113197,12                                                                                                                                                  
2020;02;49019900;212;        1266,070;        30273,40                                                                                                                                                  
2020;02;49019900;218;        4894,300;        88145,05                                                                                                                                                  
2020;02;49019900;221;       11148,060;       149676,24                                                                                                                                                  
2020;02;49019900;222;       24033,820;       186355,38                                                                                                                                                  
2020;02;49019900;225;       11578,370;       179381,86                                                                                                                                                  
