Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;03;85371020;999;          49,210;        18652,40                                                                                                                                                  
2020;03;85371090;202;         298,130;        10830,57                                                                                                                                                  
2020;03;85371090;203;         682,380;        61479,72                                                                                                                                                  
2020;03;85371090;208;          85,620;        25009,17                                                                                                                                                  
2020;03;85371090;221;          83,770;        13667,72                                                                                                                                                  
2020;03;85371090;225;         190,650;        26514,80                                                                                                                                                  
2020;03;85371090;999;        2568,850;        80945,83                                                                                                                                                  
2020;03;85372090;999;       42049,530;       727499,31                                                                                                                                                  
2020;03;85381000;225;        3797,930;        31799,30                                                                                                                                                  
2020;03;85381000;999;        2024,510;        18408,34                                                                                                                                                  
2020;03;85389090;999;         900,880;        28973,52                                                                                                                                                  
2020;03;85437092;999;        2703,080;        63569,54                                                                                                                                                  
2020;03;85437099;203;        3056,190;        64414,91                                                                                                                                                  
2020;03;85437099;208;          86,430;        17702,74                                                                                                                                                  
2020;03;85437099;225;         746,610;        17754,72                                                                                                                                                  
2020;03;85437099;999;         511,370;        62157,11                                                                                                                                                  
2020;03;85439010;999;          69,860;         2288,74                                                                                                                                                  
2020;03;85439090;999;          14,210;        11702,03                                                                                                                                                  
2020;03;85443000;203;        4757,290;       237791,01                                                                                                                                                  
2020;03;85443000;225;         143,580;         2515,25                                                                                                                                                  
2020;03;85443000;999;        1571,600;        52414,49                                                                                                                                                  
2020;03;85444200;202;          10,860;          696,31                                                                                                                                                  
2020;03;85444200;203;        3257,220;        82874,82                                                                                                                                                  
2020;03;85444200;205;            ,410;          106,52                                                                                                                                                  
2020;03;85444200;212;          25,740;         5380,74                                                                                                                                                  
2020;03;85444200;221;         367,550;         3437,45                                                                                                                                                  
2020;03;85444200;225;         498,420;         7018,18                                                                                                                                                  
2020;03;85444200;999;         793,780;         5768,02                                                                                                                                                  
2020;03;85444900;202;        9412,000;       120765,89                                                                                                                                                  
2020;03;85444900;208;       51994,340;       409742,39                                                                                                                                                  
2020;03;85444900;225;        5731,450;        48943,64                                                                                                                                                  
2020;03;85444900;999;      127446,010;       802393,31                                                                                                                                                  
2020;03;85446000;999;        8820,020;        67658,77                                                                                                                                                  
2020;03;85469000;999;       24369,950;       213610,43                                                                                                                                                  
2020;03;85472090;999;         622,000;         7948,96                                                                                                                                                  
2020;03;87032210;203;     1860645,000;     25033071,52                                                                                                                                                  
2020;03;87032310;203;     1407577,000;     10723652,49                                                                                                                                                  
2020;03;87032310;999;         850,000;        22000,00                                                                                                                                                  
2020;03;87042190;203;    15200781,000;    169198744,00                                                                                                                                                  
2020;03;87042190;205;     1109063,000;     12343097,41                                                                                                                                                  
2020;03;87042190;208;      815164,000;      7928891,49                                                                                                                                                  
2020;03;87042190;225;      120592,000;      1409590,78                                                                                                                                                  
2020;03;87042190;999;     4513885,000;     46339328,70                                                                                                                                                  
2020;03;87043190;205;      173465,000;      1754617,29                                                                                                                                                  
2020;03;87043190;225;       48828,000;       430404,21                                                                                                                                                  
2020;03;87043190;999;      504329,000;      4662251,11                                                                                                                                                  
2020;03;87081000;203;       54750,800;       308800,46                                                                                                                                                  
2020;03;87081000;205;        1376,330;        20289,61                                                                                                                                                  
2020;03;87081000;208;        1337,420;        27915,72                                                                                                                                                  
2020;03;87081000;218;       21056,350;       149369,37                                                                                                                                                  
2020;03;87081000;222;         308,810;         3730,14                                                                                                                                                  
2020;03;87081000;225;        4881,630;        28994,72                                                                                                                                                  
2020;03;87081000;999;       33483,250;       643272,89                                                                                                                                                  
2020;03;87082100;999;          95,280;         3311,85                                                                                                                                                  
2020;03;87082991;203;        2573,690;        29017,03                                                                                                                                                  
2020;03;87082991;208;         115,700;         1948,01                                                                                                                                                  
2020;03;87082991;999;        1702,080;        17499,92                                                                                                                                                  
2020;03;87082992;203;        1221,450;        39015,00                                                                                                                                                  
2020;03;87082992;218;        3281,540;        24955,92                                                                                                                                                  
2020;03;87082992;225;          16,020;          291,11                                                                                                                                                  
2020;03;87082992;999;        5754,790;        62926,25                                                                                                                                                  
2020;03;87082993;203;        9212,850;        88408,21                                                                                                                                                  
2020;03;87082993;208;         491,600;         6313,52                                                                                                                                                  
2020;03;87082993;218;         227,390;          956,76                                                                                                                                                  
2020;03;87082993;225;         445,550;         6424,87                                                                                                                                                  
2020;03;87082993;999;        5884,920;        63371,58                                                                                                                                                  
2020;03;87082994;203;        1302,140;        32710,85                                                                                                                                                  
2020;03;87082994;999;          78,230;         1698,22                                                                                                                                                  
2020;03;87082999;203;      334469,610;      1578561,05                                                                                                                                                  
2020;03;87082999;205;        2540,670;        37326,86                                                                                                                                                  
2020;03;87082999;208;        1535,200;        32324,65                                                                                                                                                  
2020;03;87082999;212;         639,970;         6912,03                                                                                                                                                  
2020;03;87082999;218;       13206,850;        98433,96                                                                                                                                                  
2020;03;87082999;221;         599,490;        12426,86                                                                                                                                                  
2020;03;87082999;222;        1205,180;        15964,99                                                                                                                                                  
2020;03;87082999;225;        5763,980;        39114,34                                                                                                                                                  
2020;03;87082999;412;         156,540;         5002,08                                                                                                                                                  
2020;03;87082999;999;      128535,980;       931793,67                                                                                                                                                  
2020;03;87083019;225;        9870,840;        45106,38                                                                                                                                                  
2020;03;87083019;999;        9383,890;        30801,09                                                                                                                                                  
2020;03;87083090;203;        3981,790;        19629,01                                                                                                                                                  
2020;03;87083090;208;         621,000;         9370,40                                                                                                                                                  
2020;03;87083090;225;         722,500;        13215,45                                                                                                                                                  
2020;03;87083090;999;         559,640;         9981,31                                                                                                                                                  
2020;03;87084080;203;      682155,050;     10608390,97                                                                                                                                                  
2020;03;87084080;999;     1058320,850;     16797815,15                                                                                                                                                  
2020;03;87084090;203;      152469,070;      3804235,67                                                                                                                                                  
2020;03;87084090;208;      179159,310;       990343,06                                                                                                                                                  
2020;03;87084090;225;          44,180;          922,19                                                                                                                                                  
2020;03;87084090;999;      195815,480;      2681943,24                                                                                                                                                  
2020;03;87085080;203;       17924,550;        79225,96                                                                                                                                                  
2020;03;87085080;999;        1017,120;        14864,48                                                                                                                                                  
2020;03;87085099;203;      211084,440;      2706493,71                                                                                                                                                  
2020;03;87085099;225;          75,120;         1580,58                                                                                                                                                  
2020;03;87085099;999;         692,570;        14129,91                                                                                                                                                  
2020;03;87087010;999;       48690,520;       128149,59                                                                                                                                                  
2020;03;87087090;203;        1755,030;        12598,19                                                                                                                                                  
2020;03;87087090;222;         255,340;         3550,93                                                                                                                                                  
2020;03;87087090;225;         156,650;         2009,39                                                                                                                                                  
2020;03;87087090;999;        1904,640;        27029,18                                                                                                                                                  
2020;03;87088000;202;        4231,500;        28263,73                                                                                                                                                  
2020;03;87088000;203;      314830,740;      1845349,28                                                                                                                                                  
2020;03;87088000;205;        7493,320;        47411,52                                                                                                                                                  
2020;03;87088000;212;       21435,860;       176848,34                                                                                                                                                  
2020;03;87088000;218;       32027,390;       238394,46                                                                                                                                                  
2020;03;87088000;222;         333,920;         5635,33                                                                                                                                                  
2020;03;87088000;225;        5952,560;        35704,85                                                                                                                                                  
2020;03;87088000;438;      163576,280;      1317376,48                                                                                                                                                  
2020;03;87088000;999;       11369,810;        73225,89                                                                                                                                                  
2020;03;87089100;203;        8545,800;       145677,09                                                                                                                                                  
2020;03;87089100;999;         301,420;        13743,29                                                                                                                                                  
2020;03;87089200;203;        1453,470;        26084,77                                                                                                                                                  
2020;03;87089200;999;         182,420;        15677,94                                                                                                                                                  
2020;03;87089300;203;        7587,630;        92379,42                                                                                                                                                  
2020;03;87089300;221;         462,990;         8187,32                                                                                                                                                  
2020;03;87089300;225;        1606,130;        13924,22                                                                                                                                                  
2020;03;87089300;999;        1173,830;        16522,16                                                                                                                                                  
2020;03;87089483;203;         654,850;        13339,99                                                                                                                                                  
2020;03;87089483;225;        2557,500;        17404,49                                                                                                                                                  
2020;03;87089483;999;         486,910;        11713,28                                                                                                                                                  
2020;03;87089490;203;       41650,220;       318928,82                                                                                                                                                  
2020;03;87089490;999;         390,850;         9703,33                                                                                                                                                  
2020;03;87089510;203;         128,450;         2241,25                                                                                                                                                  
2020;03;87089510;999;         562,770;        12847,23                                                                                                                                                  
2020;03;87089990;202;        1268,930;        21066,53                                                                                                                                                  
2020;03;87089990;203;      234944,050;       999894,12                                                                                                                                                  
2020;03;87089990;205;         521,810;         9967,98                                                                                                                                                  
2020;03;87089990;208;         243,760;         4112,03                                                                                                                                                  
2020;03;87089990;212;        8963,020;        66913,97                                                                                                                                                  
2020;03;87089990;218;         865,700;         6086,90                                                                                                                                                  
2020;03;87089990;222;         328,220;         6901,12                                                                                                                                                  
2020;03;87089990;225;         753,690;        13981,85                                                                                                                                                  
2020;03;87089990;412;         220,050;         5198,58                                                                                                                                                  
2020;03;87089990;999;       18738,480;       139532,79                                                                                                                                                  
2020;03;87162000;225;       33452,000;       176219,24                                                                                                                                                  
2020;03;87162000;999;       46010,660;       183262,66                                                                                                                                                  
2020;03;87163900;225;       27540,000;        94800,00                                                                                                                                                  
2020;03;87163900;999;       97220,000;       547609,78                                                                                                                                                  
2020;03;87164000;999;        5978,100;        35200,00                                                                                                                                                  
2020;03;87168000;999;        2887,490;        26243,59                                                                                                                                                  
2020;03;87169090;999;       15299,960;        55905,91                                                                                                                                                  
2020;03;90158090;999;          19,380;          328,13                                                                                                                                                  
2020;03;90181100;999;         249,780;        58744,03                                                                                                                                                  
2020;03;90181990;999;         576,400;        62307,65                                                                                                                                                  
2020;03;90183219;999;         150,110;        24714,09                                                                                                                                                  
2020;03;90183910;203;           5,830;         2821,14                                                                                                                                                  
2020;03;90183910;999;          14,920;         7590,59                                                                                                                                                  
2020;03;90183929;203;         356,250;       311825,32                                                                                                                                                  
2020;03;90183929;999;        1138,800;       223662,20                                                                                                                                                  
2020;03;90183999;999;         555,270;        90822,02                                                                                                                                                  
2020;03;90184999;999;          48,060;         9566,20                                                                                                                                                  
2020;03;90189099;202;         402,020;        15565,84                                                                                                                                                  
2020;03;90189099;205;          87,550;        38995,50                                                                                                                                                  
2020;03;90189099;208;         252,610;        14836,20                                                                                                                                                  
2020;03;90189099;222;         386,600;        31897,43                                                                                                                                                  
2020;03;90189099;225;         337,430;        13680,28                                                                                                                                                  
2020;03;90189099;999;         986,190;       397267,28                                                                                                                                                  
2020;03;90191000;225;          93,190;         2793,06                                                                                                                                                  
2020;03;90191000;999;         362,220;        35682,66                                                                                                                                                  
2020;03;90211010;225;         202,480;         6259,73                                                                                                                                                  
2020;03;90211010;999;         789,690;       142716,72                                                                                                                                                  
2020;03;90211020;225;          70,840;        32964,88                                                                                                                                                  
2020;03;90211020;999;          10,500;        21691,93                                                                                                                                                  
2020;03;90212900;999;          18,360;        39151,31                                                                                                                                                  
2020;03;90219089;999;         128,170;       126883,16                                                                                                                                                  
2020;03;90230000;999;         225,810;         7336,56                                                                                                                                                  
2020;03;90251990;202;         163,660;         9010,93                                                                                                                                                  
2020;03;90251990;999;           1,000;          290,00                                                                                                                                                  
2020;03;90258000;999;          47,000;        16954,00                                                                                                                                                  
2020;03;90259010;202;          25,740;          357,53                                                                                                                                                  
2020;03;90259010;999;        1154,950;        33643,45                                                                                                                                                  
2020;03;90259090;999;         129,200;        21123,70                                                                                                                                                  
2020;03;90261019;999;          95,770;        30197,21                                                                                                                                                  
2020;03;90261029;203;         109,230;         6270,99                                                                                                                                                  
2020;03;90261029;225;         130,510;         4674,09                                                                                                                                                  
2020;03;90261029;999;         116,920;         4541,94                                                                                                                                                  
2020;03;90262010;999;          36,570;         2889,24                                                                                                                                                  
2020;03;90262090;999;         138,880;        21922,68                                                                                                                                                  
2020;03;90268000;999;          48,460;        13235,30                                                                                                                                                  
2020;03;90269010;999;          45,030;         4874,19                                                                                                                                                  
2020;03;90269020;999;           4,370;          340,11                                                                                                                                                  
2020;03;90269090;999;          10,110;        16766,57                                                                                                                                                  
2020;03;90271000;225;          14,660;         2385,00                                                                                                                                                  
2020;03;90271000;999;         102,940;        33075,04                                                                                                                                                  
2020;03;90275090;999;        1624,990;       257507,79                                                                                                                                                  
2020;03;90278099;999;        6963,130;       166521,23                                                                                                                                                  
2020;03;90279099;218;          53,390;         7800,33                                                                                                                                                  
2020;03;90279099;999;         839,660;        97202,00                                                                                                                                                  
2020;03;90281090;999;       15219,160;       228574,00                                                                                                                                                  
2020;03;90289090;999;        1341,630;       120169,32                                                                                                                                                  
2020;03;90291090;999;        2922,180;        69143,99                                                                                                                                                  
2020;03;90292010;999;          32,400;         1360,10                                                                                                                                                  
2020;03;90299090;999;         810,500;        80416,12                                                                                                                                                  
2020;03;90303319;999;         301,310;         4654,40                                                                                                                                                  
2020;03;90303390;999;         619,070;       566555,61                                                                                                                                                  
2020;03;90312090;999;         894,330;        41330,38                                                                                                                                                  
2020;03;90318060;999;         635,710;        29242,88                                                                                                                                                  
2020;03;90318099;203;        1987,670;       216978,18                                                                                                                                                  
2020;03;90318099;212;         557,710;       155734,81                                                                                                                                                  
2020;03;90318099;218;          86,780;        31000,00                                                                                                                                                  
2020;03;90318099;225;         135,530;        14361,08                                                                                                                                                  
2020;03;90318099;999;         355,970;        65375,50                                                                                                                                                  
2020;03;90319090;999;         160,910;       129107,93                                                                                                                                                  
2020;03;90321090;999;       10961,010;       283259,46                                                                                                                                                  
2020;03;90328911;999;        1403,120;        84828,23                                                                                                                                                  
2020;03;90328925;999;         266,020;        11460,83                                                                                                                                                  
2020;03;90328929;203;        2390,950;       210965,53                                                                                                                                                  
2020;03;90328929;222;         233,720;         8173,79                                                                                                                                                  
2020;03;90328929;999;         460,140;        60416,84                                                                                                                                                  
2020;03;90328981;999;        2751,570;       129533,41                                                                                                                                                  
2020;03;90328982;999;           9,330;         2621,85                                                                                                                                                  
2020;03;90328989;202;         100,320;         6411,12                                                                                                                                                  
2020;03;90328989;999;         215,100;        13923,40                                                                                                                                                  
2020;03;90328990;212;         484,070;        33387,12                                                                                                                                                  
2020;03;90328990;999;         170,780;        26576,25                                                                                                                                                  
2020;03;90329010;999;          33,510;        15894,67                                                                                                                                                  
2020;03;90329099;999;         104,620;         7514,84                                                                                                                                                  
2020;03;91070010;999;          32,750;          728,34                                                                                                                                                  
2020;03;91070090;221;         286,930;         6472,58                                                                                                                                                  
2020;03;91070090;999;        1800,010;        13317,92                                                                                                                                                  
2020;03;94012000;203;         160,010;         1222,10                                                                                                                                                  
2020;03;94012000;999;         275,000;         3591,00                                                                                                                                                  
2020;03;94016100;999;        4349,820;        26684,50                                                                                                                                                  
2020;03;94016900;999;          41,580;          500,16                                                                                                                                                  
