Año;Mes;NCM;Pdes;Pnet(kg);FOB(u$s)
2020;02;32061990;225;       63956,390;        73756,97                                                                                                                                                  
2020;02;32064990;225;        5289,070;        34911,14                                                                                                                                                  
2020;02;32081010;225;       33208,950;        73610,12                                                                                                                                                  
2020;02;32081020;225;        9683,090;        27198,47                                                                                                                                                  
2020;02;32082019;202;         602,370;         2867,80                                                                                                                                                  
2020;02;32082019;208;       27953,580;        62622,75                                                                                                                                                  
2020;02;32082019;225;       64168,200;       146195,62                                                                                                                                                  
2020;02;32082020;208;        3088,000;        10359,20                                                                                                                                                  
2020;02;32082020;225;        1285,290;         4723,20                                                                                                                                                  
2020;02;32089010;202;        3556,950;        11815,22                                                                                                                                                  
2020;02;32089010;208;       24907,510;        78548,35                                                                                                                                                  
2020;02;32089010;221;        5726,790;         8185,42                                                                                                                                                  
2020;02;32089010;225;       12461,040;        51093,28                                                                                                                                                  
2020;02;32089029;208;        4219,000;        15672,47                                                                                                                                                  
2020;02;32089029;225;         379,520;         2103,54                                                                                                                                                  
2020;02;32091010;221;       21064,040;        29362,48                                                                                                                                                  
2020;02;32091010;225;      179753,520;       292373,47                                                                                                                                                  
2020;02;32091020;225;        2479,340;        10341,77                                                                                                                                                  
2020;02;32099019;208;        2480,100;         7179,38                                                                                                                                                  
2020;02;32129090;208;        1670,160;        10587,57                                                                                                                                                  
2020;02;32129090;225;       10535,060;        29178,53                                                                                                                                                  
2020;02;32141010;202;         431,540;          918,02                                                                                                                                                  
2020;02;32141010;208;        2183,320;        12558,90                                                                                                                                                  
2020;02;32141010;221;       80948,710;        73740,94                                                                                                                                                  
2020;02;32141010;225;       73721,230;       108287,64                                                                                                                                                  
2020;02;32141020;225;       10073,890;        11051,67                                                                                                                                                  
2020;02;32149000;202;        2605,000;         2679,24                                                                                                                                                  
2020;02;32149000;221;        5005,000;         4691,50                                                                                                                                                  
2020;02;32149000;225;      271373,640;        76301,47                                                                                                                                                  
2020;02;32151100;221;        5328,000;        16133,43                                                                                                                                                  
2020;02;32151900;221;       17191,000;        98540,57                                                                                                                                                  
2020;02;33cccccc;202;      105623,620;       459503,91                                                                                                                                                  
2020;02;33cccccc;203;      740619,900;      3654699,11                                                                                                                                                  
2020;02;33cccccc;205;       85987,280;       915651,99                                                                                                                                                  
2020;02;33cccccc;206;       29271,470;       164875,58                                                                                                                                                  
2020;02;33cccccc;208;       38223,920;       293762,99                                                                                                                                                  
2020;02;33cccccc;210;      114728,760;       306510,28                                                                                                                                                  
2020;02;33cccccc;211;        6406,420;        31263,29                                                                                                                                                  
2020;02;33cccccc;212;       69750,210;       256749,73                                                                                                                                                  
2020;02;33cccccc;216;       11985,660;        48111,06                                                                                                                                                  
2020;02;33cccccc;218;       36479,730;       546719,80                                                                                                                                                  
2020;02;33cccccc;220;       17924,990;        96886,02                                                                                                                                                  
2020;02;33cccccc;221;       21848,610;       137991,01                                                                                                                                                  
2020;02;33cccccc;222;      100411,390;       437437,20                                                                                                                                                  
2020;02;33cccccc;225;       26898,030;       179005,08                                                                                                                                                  
2020;02;33cccccc;423;       64800,000;       432132,00                                                                                                                                                  
2020;02;33cccccc;999;           5,000;          407,53                                                                                                                                                  
2020;02;33011300;212;      100514,000;      1148768,64                                                                                                                                                  
2020;02;33021000;203;       36032,000;       439042,83                                                                                                                                                  
2020;02;33021000;208;       76909,000;      1358457,14                                                                                                                                                  
2020;02;33021000;210;        3312,000;        47767,93                                                                                                                                                  
2020;02;33021000;218;        2120,000;        30719,05                                                                                                                                                  
2020;02;33021000;221;       11117,970;       959105,20                                                                                                                                                  
2020;02;33021000;222;       11401,700;        92781,28                                                                                                                                                  
2020;02;33021000;225;       40897,140;      1618086,29                                                                                                                                                  
2020;02;33029019;202;       11575,650;       156768,60                                                                                                                                                  
2020;02;33029019;208;       48681,740;       776943,45                                                                                                                                                  
2020;02;33029019;221;       31918,000;       385661,53                                                                                                                                                  
2020;02;33029019;222;        8222,810;       146790,25                                                                                                                                                  
2020;02;33029019;225;        7430,280;       166425,63                                                                                                                                                  
2020;02;33029090;208;       10256,000;       158754,83                                                                                                                                                  
2020;02;33030010;208;       22831,800;       287408,55                                                                                                                                                  
2020;02;33030010;222;        1310,800;        20203,23                                                                                                                                                  
2020;02;33030020;208;       32345,640;       239000,68                                                                                                                                                  
2020;02;33030020;221;        5254,730;        50443,02                                                                                                                                                  
2020;02;33030020;225;        9582,320;        62758,33                                                                                                                                                  
2020;02;33041000;208;        2709,250;        95520,15                                                                                                                                                  
2020;02;33042010;208;        1089,610;        57824,98                                                                                                                                                  
2020;02;33043000;208;        5310,520;        56369,75                                                                                                                                                  
2020;02;33043000;225;        1818,630;        27228,64                                                                                                                                                  
2020;02;33049100;205;        2216,840;        30448,02                                                                                                                                                  
2020;02;33049100;208;         358,870;        17337,61                                                                                                                                                  
2020;02;33049100;225;         359,670;         3473,03                                                                                                                                                  
2020;02;33049910;205;        8323,450;       125106,70                                                                                                                                                  
2020;02;33049910;206;        4146,660;        65374,47                                                                                                                                                  
2020;02;33049910;208;       44308,630;       519518,73                                                                                                                                                  
2020;02;33049910;221;        3413,210;        30841,65                                                                                                                                                  
2020;02;33049910;222;        1291,340;        48159,67                                                                                                                                                  
2020;02;33049910;225;       21993,960;       167667,57                                                                                                                                                  
2020;02;33049990;205;        2370,680;        90062,44                                                                                                                                                  
2020;02;33049990;206;        3417,320;        76181,29                                                                                                                                                  
2020;02;33049990;208;       28685,620;       270851,07                                                                                                                                                  
2020;02;33049990;221;        4744,030;        62177,45                                                                                                                                                  
2020;02;33049990;222;        5225,090;       186843,10                                                                                                                                                  
2020;02;33049990;225;        7257,030;       104807,25                                                                                                                                                  
2020;02;33051000;202;      239240,250;       212446,32                                                                                                                                                  
2020;02;33051000;205;      176480,250;       221792,43                                                                                                                                                  
2020;02;33051000;208;      210483,440;       306287,10                                                                                                                                                  
2020;02;33051000;221;      179685,610;       165694,40                                                                                                                                                  
2020;02;33051000;222;       90509,440;       117346,87                                                                                                                                                  
2020;02;33051000;225;      139015,170;       173354,66                                                                                                                                                  
2020;02;33059000;202;      120226,010;       322844,59                                                                                                                                                  
2020;02;33059000;205;      168664,500;       214844,06                                                                                                                                                  
2020;02;33059000;206;        3741,450;        27841,20                                                                                                                                                  
2020;02;33059000;208;      215275,080;       709687,43                                                                                                                                                  
2020;02;33059000;221;      195036,130;       380432,43                                                                                                                                                  
2020;02;33059000;222;       79979,550;       222635,28                                                                                                                                                  
2020;02;33059000;225;      172783,380;       374823,28                                                                                                                                                  
2020;02;33072010;208;      273944,950;      1030578,89                                                                                                                                                  
2020;02;33072010;221;      135255,240;       522580,45                                                                                                                                                  
2020;02;33072010;225;       49509,330;       168964,10                                                                                                                                                  
2020;02;33072090;208;       17252,000;       111795,61                                                                                                                                                  
2020;02;33072090;222;        4905,780;        46624,98                                                                                                                                                  
2020;02;33072090;225;       13999,520;        63562,80                                                                                                                                                  
2020;02;33073000;225;         149,780;         2768,34                                                                                                                                                  
2020;02;33074900;202;       42670,500;        59509,91                                                                                                                                                  
2020;02;33074900;208;      261680,690;       482982,64                                                                                                                                                  
2020;02;33074900;221;       47213,510;       162238,24                                                                                                                                                  
2020;02;33074900;222;       10580,880;        47511,98                                                                                                                                                  
2020;02;33074900;225;       45087,520;       128329,59                                                                                                                                                  
2020;02;33079000;202;        1519,030;        11931,60                                                                                                                                                  
2020;02;33079000;221;        4450,180;        34720,03                                                                                                                                                  
2020;02;33079000;225;       15090,130;       125322,47                                                                                                                                                  
2020;02;34cccccc;202;       37828,590;       130550,99                                                                                                                                                  
2020;02;34cccccc;203;      150254,690;       462792,87                                                                                                                                                  
2020;02;34cccccc;205;        3013,730;        15713,98                                                                                                                                                  
2020;02;34cccccc;206;        6235,640;        23563,51                                                                                                                                                  
2020;02;34cccccc;208;      978557,610;       946677,33                                                                                                                                                  
2020;02;34cccccc;209;       24476,560;        58543,90                                                                                                                                                  
2020;02;34cccccc;212;       52853,540;       410065,92                                                                                                                                                  
2020;02;34cccccc;218;       21778,060;        32726,82                                                                                                                                                  
2020;02;34cccccc;221;      303856,220;       435508,36                                                                                                                                                  
2020;02;34cccccc;222;      150617,570;       206589,43                                                                                                                                                  
2020;02;34cccccc;225;      107288,080;       253049,03                                                                                                                                                  
2020;02;34cccccc;999;        2788,800;         1638,16                                                                                                                                                  
2020;02;34011190;202;      207620,330;       299713,81                                                                                                                                                  
2020;02;34011190;221;      178191,230;       313190,13                                                                                                                                                  
2020;02;34011190;222;       70534,700;       115749,42                                                                                                                                                  
2020;02;34011190;225;      108349,510;       164824,88                                                                                                                                                  
2020;02;34011900;225;      108395,470;       101650,72                                                                                                                                                  
2020;02;34012010;221;         917,000;         4051,46                                                                                                                                                  
2020;02;34012010;225;        1926,950;         6079,46                                                                                                                                                  
2020;02;34013000;205;         630,440;         7761,84                                                                                                                                                  
2020;02;34013000;208;        4079,720;        28451,97                                                                                                                                                  
2020;02;34013000;221;        6548,730;        14508,12                                                                                                                                                  
2020;02;34013000;225;        8433,240;        29590,40                                                                                                                                                  
2020;02;34021140;203;      839990,000;      1053185,92                                                                                                                                                  
2020;02;34021190;225;       20218,000;        28261,44                                                                                                                                                  
2020;02;34021300;208;        1764,000;         7646,51                                                                                                                                                  
2020;02;34021300;221;        7261,820;       152860,60                                                                                                                                                  
2020;02;34021300;222;         231,590;         2667,85                                                                                                                                                  
2020;02;34022000;202;      149852,200;       119285,67                                                                                                                                                  
2020;02;34022000;208;     1937646,810;      1413477,48                                                                                                                                                  
2020;02;34022000;221;      907888,750;       728013,14                                                                                                                                                  
2020;02;34022000;225;     2359985,400;      1661885,96                                                                                                                                                  
2020;02;34022000;999;      119621,970;        89832,65                                                                                                                                                  
2020;02;34029029;202;       22499,000;        49027,99                                                                                                                                                  
2020;02;34029029;208;        8260,450;        10181,10                                                                                                                                                  
2020;02;34029029;225;       34504,160;        93623,72                                                                                                                                                  
2020;02;34029039;208;       15910,750;        18861,97                                                                                                                                                  
2020;02;34029039;225;       83077,810;       129593,38                                                                                                                                                  
2020;02;34029090;202;       16515,440;        27532,86                                                                                                                                                  
2020;02;34029090;225;       65649,480;       110538,43                                                                                                                                                  
2020;02;34031900;202;       53670,750;       120198,52                                                                                                                                                  
2020;02;34031900;203;        8840,100;        38739,26                                                                                                                                                  
2020;02;34031900;208;       11839,890;        56529,47                                                                                                                                                  
2020;02;34031900;225;        4883,400;        28083,25                                                                                                                                                  
2020;02;34039120;225;       34720,000;        69182,20                                                                                                                                                  
2020;02;34039900;208;        5960,590;        16942,25                                                                                                                                                  
2020;02;34039900;221;       37574,400;       117542,00                                                                                                                                                  
2020;02;34039900;222;       33760,000;       131416,55                                                                                                                                                  
2020;02;34039900;225;       11747,870;        51959,33                                                                                                                                                  
2020;02;34052000;221;         485,110;         1134,11                                                                                                                                                  
2020;02;34052000;225;       18675,560;        35994,65                                                                                                                                                  
2020;02;34053000;225;       11584,750;        18402,14                                                                                                                                                  
2020;02;34059000;208;      139650,000;       287879,01                                                                                                                                                  
2020;02;34059000;221;        5595,260;        17682,46                                                                                                                                                  
2020;02;34059000;225;       58139,480;        89665,19                                                                                                                                                  
2020;02;35cccccc;202;       34216,230;       121509,95                                                                                                                                                  
2020;02;35cccccc;203;      238122,700;      1384621,65                                                                                                                                                  
2020;02;35cccccc;205;       27470,000;       225358,36                                                                                                                                                  
2020;02;35cccccc;208;      663926,530;      1764899,75                                                                                                                                                  
2020;02;35cccccc;212;      349891,000;      2335099,81                                                                                                                                                  
2020;02;35cccccc;218;       50100,000;       365977,80                                                                                                                                                  
2020;02;35cccccc;221;       57756,950;        67469,06                                                                                                                                                  
2020;02;35cccccc;225;       21016,800;        97819,92                                                                                                                                                  
2020;02;35061090;221;         669,210;        10211,74                                                                                                                                                  
2020;02;35061090;225;        1646,430;         9514,70                                                                                                                                                  
2020;02;35069120;221;       55634,000;       174027,94                                                                                                                                                  
2020;02;35069120;225;       99237,860;       132590,56                                                                                                                                                  
2020;02;35069190;203;      261493,500;       760158,15                                                                                                                                                  
2020;02;35069190;208;       90013,000;       229132,31                                                                                                                                                  
2020;02;35069190;225;       11632,460;        38958,80                                                                                                                                                  
2020;02;35069900;221;        2228,360;        17587,18                                                                                                                                                  
2020;02;38cccccc;159;      224728,000;        76100,71                                                                                                                                                  
2020;02;38cccccc;202;     1654883,110;      2104747,18                                                                                                                                                  
2020;02;38cccccc;203;     6131600,270;     16436942,40                                                                                                                                                  
2020;02;38cccccc;205;       68076,180;       433828,53                                                                                                                                                  
2020;02;38cccccc;206;      147684,460;       159655,18                                                                                                                                                  
2020;02;38cccccc;208;      609188,720;      2131862,05                                                                                                                                                  
2020;02;38cccccc;210;      373293,670;       482166,83                                                                                                                                                  
2020;02;38cccccc;212;      192460,200;       397928,96                                                                                                                                                  
2020;02;38cccccc;216;        1059,110;        19727,84                                                                                                                                                  
2020;02;38cccccc;218;      824459,890;      1082817,05                                                                                                                                                  
2020;02;38cccccc;220;      624012,140;       275920,77                                                                                                                                                  
2020;02;38cccccc;221;      221583,300;      1326277,01                                                                                                                                                  
2020;02;38cccccc;222;      244755,530;       833839,21                                                                                                                                                  
2020;02;38cccccc;225;      571474,280;      1768138,41                                                                                                                                                  
2020;02;38cccccc;226;      114749,050;       107211,65                                                                                                                                                  
2020;02;38cccccc;310;      581400,000;       500392,00                                                                                                                                                  
2020;02;38cccccc;315;     2880920,510;      3105049,71                                                                                                                                                  
2020;02;38cccccc;316;       32005,700;        77353,72                                                                                                                                                  
2020;02;38cccccc;410;      932933,370;       491902,66                                                                                                                                                  
2020;02;38cccccc;412;      274438,750;       289040,43                                                                                                                                                  
2020;02;38cccccc;413;       40064,050;        64076,62                                                                                                                                                  
2020;02;38cccccc;417;     1032560,000;       481334,93                                                                                                                                                  
2020;02;38cccccc;423;    30488920,440;     25202292,22                                                                                                                                                  
2020;02;38cccccc;425;      440099,320;       329051,30                                                                                                                                                  
2020;02;38cccccc;426;       50295,510;      2909094,49                                                                                                                                                  
2020;02;38cccccc;436;       21040,000;        56991,08                                                                                                                                                  
2020;02;38cccccc;438;     1935553,230;      1040072,04                                                                                                                                                  
2020;02;38029020;202;       45800,000;        17505,00                                                                                                                                                  
2020;02;38051000;218;       79680,000;       138869,80                                                                                                                                                  
2020;02;38051000;315;      340000,000;       566665,00                                                                                                                                                  
2020;02;38089119;202;        4404,140;        53806,56                                                                                                                                                  
2020;02;38089119;208;      285383,590;       589831,66                                                                                                                                                  
2020;02;38089119;221;       65686,410;       224193,19                                                                                                                                                  
2020;02;38089119;225;       87852,460;       318973,63                                                                                                                                                  
2020;02;38089199;202;       17022,460;       362282,00                                                                                                                                                  
2020;02;38089199;225;       22859,920;       308042,00                                                                                                                                                  
2020;02;38089299;225;       48957,000;       688626,20                                                                                                                                                  
2020;02;38089419;208;      302600,550;       457513,97                                                                                                                                                  
2020;02;38089419;221;      106325,370;        90120,34                                                                                                                                                  
2020;02;38089419;225;      132363,540;       138938,33                                                                                                                                                  
